"Informazioni cronologiche","A chi regaleresti un cesto natalizio?","(1) - Scegli un cesto tra:","(2) - Scegli un cesto tra:","(3) - Scegli un cesto tra:","(4) - Scegli un cesto tra:","(5) - Scegli un cesto tra:","(6) - Scegli un cesto tra:","(7) - Scegli un cesto tra:","(8) - Scegli un cesto tra:","Quanti anni hai?","Qual è la tua occupazione?","Genere","Provincia di residenza (es: TN):","Un'ultima domanda importantissima :)"
"2019/12/16 10:38:54 AM CET","Famiglia del partner","Pandoro, Passito, Torrone, Grana                  - 13 euro","Panettone, Spumante, Cioccolatini, Torrone, Miele - 20 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","20","Studente/Studentessa","F","AL","Team Pandoro"
"2019/12/16 10:42:00 AM CET","Collega","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Passito,  Salame, Torrone                          - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Panettone,  Spumante, Salame,   Grana - 10 euro","23","Studente/Studentessa","F","VR","Team Pandoro"
"2019/12/16 11:24:53 AM CET","Parente","Pandoro, Passito, Torrone, Grana                  - 13 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Spumante, Torrone, Grana - 20 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","27","Lavoratore/Lavoratrice","F","SU","Team Pandoro"
"2019/12/16 11:25:23 AM CET","Parente","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Panettone, Spumante, Salame, Torrone, Cioccolatini                            - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","28","Lavoratore/Lavoratrice","F","Pd","Team Pandoro"
"2019/12/16 11:36:13 AM CET","Parente","Pandoro, Passito, Torrone, Grana                  - 13 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","27","Altro","F","Cremona","Team Pandoro"
"2019/12/16 11:49:16 AM CET","Parente","Pandoro, Passito, Miele, Grana                - 10 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Spumante, Torrone, Grana - 20 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Spumante, Salame, Miele,       - 13 euro","48","Lavoratore/Lavoratrice","M","TN","Team Pandoro"
"2019/12/16 12:00:31 PM CET","Famiglia del partner","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Panettone, Spumante, Cioccolatini, Torrone, Miele - 20 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Spumante, Torrone, Grana - 20 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Panettone,  Spumante, Salame,   Grana - 10 euro","26","Lavoratore/Lavoratrice","F","SU","Team Pandoro"
"2019/12/16 12:18:35 PM CET","Parente","Pandoro, Passito, Miele, Grana                - 10 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Spumante, Salame, Miele,       - 13 euro","25","Lavoratore/Lavoratrice","M","tn","Team Pandoro"
"2019/12/16 1:09:17 PM CET","Famiglia del partner","Pandoro, Passito, Miele, Grana                - 10 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Panettone,  Passito,  Salame,  Miele - 13 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","31","Lavoratore/Lavoratrice","F","Mi","Team Pandoro"
"2019/12/16 1:14:01 PM CET","Collega","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Panettone, Spumante, Cioccolatini, Torrone, Miele - 20 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Spumante, Torrone, Grana - 20 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","70","Pensionato/a","M","Tn","Team Pandoro"
"2019/12/16 1:15:53 PM CET","Famiglia del partner","Pandoro, Passito, Torrone, Grana                  - 13 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Panettone,  Passito,  Salame,  Miele - 13 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","23","Studente/Studentessa","M","Vr","Team Pandoro"
"2019/12/16 1:59:51 PM CET","Famiglia del partner","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Panettone,  Spumante, Salame,   Grana - 10 euro","22","Studente/Studentessa","F","MN","Team Panettone"
"2019/12/16 2:26:06 PM CET","Parente","Pandoro, Passito, Torrone, Grana                  - 13 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","41","Lavoratore/Lavoratrice","F","So","Team Pandoro"
"2019/12/16 2:41:08 PM CET","Famiglia del partner","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","30","Lavoratore/Lavoratrice","F","Sa","Team Pandoro"
"2019/12/16 5:55:07 PM CET","Parente","Pandoro, Passito, Torrone, Grana                  - 13 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Panettone,  Passito,  Salame,  Miele - 13 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","20","Studente/Studentessa","M","GE ","Team Pandoro"
"2019/12/16 7:05:01 PM CET","Famiglia del partner","Pandoro, Passito, Torrone, Grana                  - 13 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Spumante, Torrone, Grana - 20 euro","Pandoro, Spumante, Salame,  Miele       - 20 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Spumante, Salame, Miele,       - 13 euro","23","Lavoratore/Lavoratrice","F","CO","Team Pandoro"
"2019/12/16 8:40:45 PM CET","Famiglia del partner","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Panettone,  Passito,  Salame,  Miele - 13 euro","Panettone,  Spumante, Torrone, Grana - 20 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","21","Studente/Studentessa","F","SA","Team Panettone"
"2019/12/16 9:00:18 PM CET","Famiglia del partner","Pandoro, Passito, Torrone, Grana                  - 13 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Panettone,  Passito,  Salame,  Miele - 13 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Spumante, Salame, Miele,       - 13 euro","21","Studente/Studentessa","M","Palermo","Team Pandoro"
"2019/12/16 10:04:37 PM CET","Amico","Pandoro, Passito, Torrone, Grana                  - 13 euro","Panettone, Spumante, Salame, Torrone, Cioccolatini                            - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Spumante, Torrone, Grana - 20 euro","Pandoro, Spumante, Salame,  Miele       - 20 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","44","Lavoratore/Lavoratrice","M","tn","Team Pandoro"
"2019/12/17 12:05:10 AM CET","Famiglia del partner","Pandoro, Passito, Torrone, Grana                  - 13 euro","Panettone, Spumante, Salame, Torrone, Cioccolatini                            - 20 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Panettone,  Passito,  Salame,  Miele - 13 euro","Panettone,  Spumante, Torrone, Grana - 20 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","27","Lavoratore/Lavoratrice","F","RM","Team Pandoro"
"2019/12/17 6:44:08 AM CET","Famiglia del partner","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Panettone, Spumante, Cioccolatini, Torrone, Miele - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","55","Lavoratore/Lavoratrice","F","Treviso","Team Pandoro"
"2019/12/17 8:21:16 AM CET","Famiglia del partner","Pandoro, Passito, Torrone, Grana                  - 13 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Passito,  Salame, Torrone                          - 16 euro","Pandoro, Spumante, Salame,  Miele       - 20 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Spumante, Salame, Miele,       - 13 euro","27","Lavoratore/Lavoratrice","F","Vi","Team Pandoro"
"2019/12/17 8:46:27 AM CET","Famiglia del partner","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Panettone, Spumante, Cioccolatini, Torrone, Miele - 20 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante, Salame,  Miele       - 20 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","33","Lavoratore/Lavoratrice","M","Vi","Team Panettone"
"2019/12/17 10:57:20 AM CET","Amico","Pandoro, Passito, Torrone, Grana                  - 13 euro","Panettone, Spumante, Salame, Torrone, Cioccolatini                            - 20 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Panettone,  Spumante, Salame,   Grana - 10 euro","32","Lavoratore/Lavoratrice","M","VI","Team Pandoro"
"2019/12/17 12:58:23 PM CET","Famiglia del partner","Pandoro, Passito, Miele, Grana                - 10 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito,  Salame, Torrone                          - 16 euro","Pandoro, Spumante, Salame,  Miele       - 20 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Spumante, Salame, Miele,       - 13 euro","24","Lavoratore/Lavoratrice","F","VI","Team Pandoro"
"2019/12/17 1:23:19 PM CET","Famiglia del partner","Pandoro, Passito, Miele, Grana                - 10 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Salame, Grana                      - 16 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito,  Salame, Torrone                          - 16 euro","Pandoro, Spumante, Salame,  Miele       - 20 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Spumante, Salame, Miele,       - 13 euro","24","Lavoratore/Lavoratrice","F","VI","Team Pandoro"
"2019/12/17 2:14:48 PM CET","Parente","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","24","Disoccupato/a","M","VI","Team Pandoro"
"2019/12/17 2:41:53 PM CET","Collega","Pandoro, Passito, Miele, Grana                - 10 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","22","Studente/Studentessa","F","VI","Team Pandoro"
"2019/12/17 3:11:41 PM CET","Famiglia del partner","Panettone, Passito, Cioccolatini, Miele, Grana  - 20 euro","Panettone, Spumante, Salame, Torrone, Cioccolatini                            - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","24","Studente/Studentessa","F","LC","Team Panettone"
"2019/12/17 6:06:14 PM CET","Parente","Pandoro, Passito, Torrone, Grana                  - 13 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Panettone, Spumante, Miele, Grana                                        - 16 euro","Pandoro, Spumante, Salame, Cioccolatini, Grana - 20 euro","Panettone,  Spumante, Torrone, Grana - 20 euro","Panettone,  Spumante,  Cioccolatini   - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Panettone,  Spumante, Salame,   Grana - 10 euro","25","Lavoratore/Lavoratrice","M","TN","Team Panettone"
"2019/12/17 6:07:37 PM CET","Famiglia del partner","Pandoro, Passito, Miele, Grana                - 10 euro","Panettone, Spumante, Cioccolatini, Torrone, Miele - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Panettone,  Passito,  Salame,  Miele - 13 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Pandoro, Passito,  Cioccolatini      - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","25","Studente/Studentessa","F","FE","Team Pandoro"
"2019/12/17 11:42:04 PM CET","Collega","Pandoro, Passito, Miele, Grana                - 10 euro","Pandoro, Spumante, Salame, Torrone, Cioccolatini, Miele,  Grana                              - 10 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante, Salame,  Miele       - 20 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Spumante, Salame, Miele,       - 13 euro","18","Studente/Studentessa","F","TN","Team Pandoro"
"2019/12/18 1:10:29 PM CET","Parente","Pandoro, Passito, Miele, Grana                - 10 euro","Panettone, Spumante, Cioccolatini, Torrone, Miele - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele                              - 20 euro","Pandoro, Passito,  Salame, Torrone, Miele, Grana - 20 euro","Panettone,  Passito, Torrone, Cioccolatini, Grana - 16 euro","Pandoro, Spumante,  Torrone,  Miele       - 16 euro","Panettone,  Passito,  Salame,  Cioccolatini, Grana - 20 euro","Pandoro, Passito, Torrone, Cioccolatini, Miele,       - 13 euro","30","Lavoratore/Lavoratrice","M","TA","Team Pandoro"
